title,body,labels,status,milestones
[8pt] com.appalachia.unity3d.appa.core.data,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.data).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.debugging,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.debugging).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.editing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.editing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.enums,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.enums).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.enums,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.enums).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.exceptions,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.exceptions).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.exceptions,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.exceptions).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.extensions,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.extensions).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.extensions,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.extensions).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.filtering,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.filtering).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.framing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.framing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.gameplay,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.gameplay).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.geometry,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.geometry).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.globals,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.globals).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.hash-keys,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.hash-keys).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.heightmaps,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.heightmaps).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.helpers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.helpers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.helpers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.helpers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.identification,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.identification).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.identification,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.identification).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.interpolation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.interpolation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.jobs,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.jobs).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.labeling,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.labeling).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.layers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.layers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.layers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.layers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.lighting,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.lighting).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.math,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.math).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.math,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.math).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.mesh-data,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.mesh-data).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.models,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.models).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.models,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.models).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.obi,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.obi).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.optimization,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.optimization).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.overridding,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.overridding).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.physic,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.physic).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.playables,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.playables).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.pooling,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.pooling).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.pooling,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.pooling).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.post-processing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.post-processing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.probability,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.probability).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.rate-limiting,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.rate-limiting).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.reaction-system,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.reaction-system).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.reflection,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.reflection).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.rendering,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.rendering).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.shading,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.shading).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.solvers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.solvers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.spatial,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.spatial).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.spatial,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.spatial).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.spawning,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.spawning).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.terrains,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.terrains).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.testing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.testing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.timing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.timing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.timing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.timing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.trees,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.trees).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.types,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.types).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.ui,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.ui).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.utilities,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.utilities).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.utilities,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.utilities).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.visualizers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.visualizers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.volumes,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.volumes).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.volumes,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.core.volumes).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.core.wind,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.wind).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging.camera,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging.camera).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging.components,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging.components).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging.control,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging.control).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging.inputs,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging.inputs).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging.reflection-helper,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging.reflection-helper).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.debugging.testing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.debugging.testing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.editor).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.animation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.animation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.asset-creation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.asset-creation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.assetdb,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.assetdb).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.assets,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.assets).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.audio,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.audio).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.billboards,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.billboards).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.cameras,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.cameras).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.cameras,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.cameras).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.character,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.character).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.common,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.common).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.core,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.core).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.curves,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.curves).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.extensions,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.extensions).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.extensions,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.extensions).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.gameplay,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.gameplay).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.general,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.general).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.geometry,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.geometry).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.lighting,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.lighting).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.lighting,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.lighting).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.materials,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.materials).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.materials,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.materials).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.mega-splat-helpers,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.mega-splat-helpers).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.menus,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.menus).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.menus,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.menus).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.meshes,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.meshes).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.navigation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.navigation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.prefab-creation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.prefab-creation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.pro-builder,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.pro-builder).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.property-master,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.property-master).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.quixel,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.quixel).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.scene,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.scene).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.shading,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.shading).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.shading,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.shading).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.terrains,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.terrains).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.terrains,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.terrains).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.texturing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa.texturing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.texturing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.texturing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.tree-creation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.tree-creation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.ui,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.ui).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.uv,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.uv).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.vegetation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.vegetation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.volumes,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.volumes).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.editor.water,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.editor.water).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.input,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.integration,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.appa).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.kinematic-character-controller,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.kinematic-character-controller).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.kinematic-character-controller.core,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.kinematic-character-controller.core).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.kinematic-character-controller.example-character,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.kinematic-character-controller.example-character).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.kinematic-character-controller.examples,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.kinematic-character-controller.examples).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.kinematic-character-controller.walkthrough,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.kinematic-character-controller.walkthrough).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata.common,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata.common).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata.editing,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata.editing).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata.runtime,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata.runtime).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata.shading,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata.shading).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata.simulation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata.simulation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.metadata.ui,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.metadata.ui).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.runtime,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.runtime).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.runtime.animation,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.runtime.animation).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.runtime.audio,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.runtime.audio).  It may be a private repository,task,open,version 0.1
[8pt] com.appalachia.unity3d.appa.runtime.cameras,See this repository [here](https://github.com/AppalachiaInteractive/com.appalachia.unity3d.runtime.cameras).  It may be a private repository,task,open,version 0.1
